"artist","song","explicit","year","popularity","speechiness","tempo","loudness","acousticness","valence"
"Imagine Dragons","Thunder",FALSE,2017,1,0.0479,167.88,-4.749,0.00683,0.298
"Maroon 5","Don't Wanna Know (feat. Kendrick Lamar)",FALSE,2018,68,0.0696,100.047,-6.124,0.343,0.418
"The Chainsmokers","Something Just Like This",FALSE,2017,83,0.0317,103.019,-6.769,0.0498,0.446
"Ed Sheeran","Perfect",FALSE,2017,85,0.0232,95.05,-6.312,0.163,0.168
"MGMT","Little Dark Age",FALSE,2018,81,0.0385,97.512,-6.156,0.0102,0.62
"Travis Scott","goosebumps",TRUE,2016,83,0.0484,130.049,-3.37,0.0847,0.43
"Billie Eilish","Bored",FALSE,2017,84,0.0478,119.959,-12.695,0.896,0.112
"Future","Mask Off",TRUE,2017,79,0.431,150.062,-8.795,0.0102,0.281
"G-Eazy","Him & I",TRUE,2017,0,0.0868,87.908,-6.343,0.0534,0.191
"Maroon 5","Cold (feat. Future)",TRUE,2017,0,0.113,99.905,-6.288,0.118,0.506
"Rae Sremmurd","Swang",TRUE,2016,75,0.0581,139.992,-9.319,0.2,0.166
"Lil Peep","Save That Shit",TRUE,2017,77,0.0288,105.997,-8.672,0.0262,0.145
"A$AP Ferg","Plain Jane",TRUE,2017,74,0.275,170.142,-5.482,0.0651,0.52
"French Montana","Unforgettable",TRUE,2017,82,0.123,97.985,-5.043,0.0293,0.733
"21 Savage","Bank Account",TRUE,2017,74,0.35,75.016,-8.227,0.015,0.376
"Axwell /\ Ingrosso","More Than You Know",FALSE,2017,0,0.0339,123.07,-4.989,0.0323,0.534
"ZAYN","Dusk Till Dawn (feat. Sia) - Radio Edit",FALSE,2017,77,0.0386,180.042,-6.589,0.102,0.0951
"J Balvin","Mi Gente",FALSE,2017,53,0.0914,104.237,-4.862,0.0178,0.309
"Jax Jones","You Don't Know Me - Radio Edit",TRUE,2016,1,0.138,124.007,-6.054,0.163,0.682
"Rae Sremmurd","Black Beatles",TRUE,2016,75,0.0649,145.926,-6.163,0.142,0.355
"Zara Larsson","Ain't My Fault",FALSE,2017,67,0.0296,141.153,-4.825,0.00778,0.355
"Travis Scott","BUTTERFLY EFFECT",FALSE,2017,0,0.0539,140.987,-6.865,0.0714,0.182
"Ayo & Teo","Rolex",FALSE,2017,69,0.04,144.946,-2.512,0.0837,0.789
"Lil Uzi Vert","XO Tour Llif3",TRUE,2017,81,0.231,155.096,-6.366,0.00264,0.401
"Imagine Dragons","Whatever It Takes",FALSE,2017,80,0.0311,134.945,-5.021,0.0362,0.556
"Jason Derulo","Swalla (feat. Nicki Minaj & Ty Dolla $ign)",TRUE,2017,75,0.109,98.064,-3.862,0.075,0.782
"G-Eazy","No Limit",TRUE,2017,0,0.244,175.957,-3.791,0.0117,0.405
"Playboi Carti","Magnolia",TRUE,2017,77,0.286,162.991,-7.323,0.0114,0.443
"Chord Overstreet","Hold On",FALSE,2017,80,0.0526,119.949,-9.681,0.469,0.167
"Jax Jones","Breathe",FALSE,2017,58,0.0363,125.985,-5.52,0.0234,0.686
"Imagine Dragons","Believer",FALSE,2017,1,0.108,124.982,-4.305,0.0524,0.708
"Natti Natasha","Criminal",FALSE,2017,74,0.0561,79.997,-3.023,0.03,0.839
"Kendrick Lamar","HUMBLE.",TRUE,2017,0,0.0903,150.018,-6.779,0.000243,0.423
"Selena Gomez","Fetish (feat. Gucci Mane)",FALSE,2017,69,0.0592,123.013,-4.424,0.0204,0.265
"Charlie Puth","Attention",FALSE,2017,0,0.0432,100.041,-4.432,0.0969,0.777
"Big Shaq","Man's Not Hot",FALSE,2017,62,0.236,135.048,-4.076,0.111,0.588
"Anne-Marie","Ciao Adios",FALSE,2017,57,0.0863,106.083,-3.078,0.127,0.445
"Rag'n'Bone Man","Human",FALSE,2017,76,0.302,75.087,-4.097,0.393,0.554
"blackbear","do re mi",TRUE,2017,4,0.0526,111.002,-6.35,0.00522,0.17
"Lil Pump","Gucci Gang",TRUE,2017,64,0.0597,119.889,-6.71,0.239,0.699
"Taylor Swift","Look What You Made Me Do",FALSE,2017,76,0.123,128.07,-6.471,0.204,0.506
"Enrique Iglesias","SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)",FALSE,2017,70,0.0537,91.011,-3.304,0.0642,0.66
"Kodak Black","Tunnel Vision",TRUE,2017,51,0.294,171.853,-7.724,0.0576,0.231
"Kendrick Lamar","DNA.",TRUE,2017,0,0.36,139.928,-6.759,0.00402,0.394
"A Boogie Wit da Hoodie","Drowning (feat. Kodak Black)",TRUE,2017,0,0.0568,129.014,-5.274,0.501,0.814
"XXXTENTACION","Jocelyn Flores",TRUE,2017,83,0.242,134.021,-9.144,0.469,0.437
"Migos","Bad and Boujee (feat. Lil Uzi Vert)",TRUE,2017,72,0.244,127.079,-5.314,0.0611,0.168
"Yo Gotti","Rake It Up (feat. Nicki Minaj)",TRUE,2017,67,0.344,149.953,-8.126,0.022,0.53
"Martin Garrix","Scared to Be Lonely",FALSE,2017,77,0.0576,137.972,-7.786,0.0895,0.195
"Jonas Blue","Mama",FALSE,2017,51,0.0418,104.016,-4.256,0.091,0.547
"Martin Jensen","Solo Dance",FALSE,2016,0,0.0507,114.965,-2.396,0.0435,0.36
"Taylor Swift","...Ready For It?",FALSE,2017,73,0.136,160.015,-6.509,0.0527,0.417
"David Guetta","2U (feat. Justin Bieber)",FALSE,2017,67,0.0591,144.937,-5.827,0.219,0.557
"Migos","Slippery (feat. Gucci Mane)",TRUE,2017,68,0.263,141.967,-5.661,0.307,0.749
"Shawn Mendes","There's Nothing Holdin' Me Back",FALSE,2017,0,0.0583,121.996,-4.035,0.381,0.966
"G-Eazy","Good Life (with G-Eazy & Kehlani)",FALSE,2017,63,0.233,168.073,-5.208,0.00638,0.54
"The Vamps","All Night",FALSE,2017,73,0.0358,144.992,-5.194,0.0041,0.507
"Dua Lipa","New Rules",FALSE,2017,61,0.0691,116.01,-5.181,0.00261,0.592
"Cardi B","Bodak Yellow",TRUE,2017,59,0.109,125.022,-5.792,0.0672,0.458
"Rag'n'Bone Man","Skin",FALSE,2017,67,0.31,170.661,-7.733,0.265,0.351
"Zara Larsson","I Would Like",FALSE,2017,57,0.0524,121.028,-3.949,0.0853,0.297
"DJ Khaled","Wild Thoughts (feat. Rihanna & Bryson Tiller)",TRUE,2017,72,0.0688,97.979,-3.094,0.0329,0.632
"Post Malone","Congratulations",TRUE,2016,81,0.0363,123.146,-4.183,0.215,0.492
"Avicii","Without You (feat. Sandro Cavazza)",TRUE,2017,77,0.0428,133.993,-4.844,0.00163,0.295
"Clean Bandit","Symphony (feat. Zara Larsson)",FALSE,2017,0,0.043,122.95,-4.699,0.281,0.497
"Katy Perry","Chained To The Rhythm",FALSE,2017,69,0.112,95.029,-5.404,0.0814,0.471
"Zay Hilfigerrr","Juju on That Beat (TZ Anthem)",FALSE,2016,57,0.275,160.517,-3.892,0.00381,0.78
"Calvin Harris","Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",TRUE,2017,79,0.0571,101.018,-3.105,0.0642,0.872
"Migos","T-Shirt",TRUE,2017,64,0.217,139.023,-3.744,0.242,0.486
"OneRepublic","Rich Love (with Seeb)",FALSE,2017,64,0.314,104.592,-3.641,0.167,0.472
"Maggie Lindemann","Pretty Girl - Cheat Codes X CADE Remix",TRUE,2017,61,0.0291,121.03,-4.661,0.15,0.733
"Macklemore","Glorious (feat. Skylar Grey)",TRUE,2017,74,0.0522,139.994,-5.126,0.0323,0.356
"Hayden James","NUMB",TRUE,2019,47,0.0431,147.932,-7.046,0.184,0.4
"Liam Payne","Strip That Down",FALSE,2017,1,0.0545,106.028,-5.595,0.246,0.527
"Drake","Passionfruit",TRUE,2017,0,0.0396,111.98,-11.377,0.256,0.364
"Justin Bieber","Friends (with BloodPop®)",FALSE,2017,0,0.0387,104.99,-5.35,0.00459,0.649
"ZAYN","I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",FALSE,2016,0,0.0585,117.973,-8.374,0.0631,0.0862
"Alessia Cara","Scars To Your Beautiful",FALSE,2016,76,0.272,194.169,-5.74,0.0285,0.449
"2 Chainz","It's A Vibe",TRUE,2017,71,0.148,73.003,-7.38,0.0312,0.525
"Starley","Call on Me - Ryan Riback Remix",FALSE,2016,48,0.0362,105,-4.031,0.0605,0.716
"AJR","Weak",FALSE,2017,0,0.0429,123.98,-4.518,0.137,0.678
"Lana Del Rey","Lust for Life (with The Weeknd)",FALSE,2017,0,0.0582,99.979,-8.618,0.588,0.295
"CNCO","Reggaetón Lento (Remix)",FALSE,2017,0,0.0758,93.984,-3.079,0.158,0.651
"The Vamps","Middle Of The Night",FALSE,2017,61,0.058,130.093,-4.323,0.0037,0.397
"The Weeknd","I Feel It Coming",FALSE,2016,78,0.118,92.987,-5.946,0.428,0.585
"The Chainsmokers","Paris",FALSE,2017,73,0.0304,99.99,-6.428,0.0215,0.219
"Big Sean","Bounce Back",TRUE,2017,71,0.139,81.502,-5.628,0.106,0.273
"Shawn Mendes","Mercy",FALSE,2017,0,0.0818,148.127,-4.882,0.118,0.383
"Avicii","Lonely Together (feat. Rita Ora)",FALSE,2017,53,0.0612,102.977,-5.309,0.134,0.272
"Cheat Codes","No Promises (feat. Demi Lovato)",FALSE,2017,68,0.134,112.956,-5.445,0.0575,0.595
"Bruno Mars","24K Magic",FALSE,2016,78,0.0797,106.97,-4.282,0.034,0.632
"Lorde","Homemade Dynamite - REMIX",TRUE,2017,8,0.0764,106.996,-4.997,0.229,0.175
"Kygo","It Ain't Me (with Selena Gomez)",FALSE,2017,75,0.0706,99.968,-6.596,0.119,0.515
"Drake","God's Plan",TRUE,2018,81,0.109,77.169,-9.211,0.0332,0.357
"Post Malone","rockstar (feat. 21 Savage)",TRUE,2018,83,0.0712,159.801,-6.136,0.124,0.129
"Offset","Ric Flair Drip (with Metro Boomin)",TRUE,2017,80,0.206,100.007,-8.28,0.149,0.333
"G-Eazy","Him & I (with Halsey)",TRUE,2017,75,0.0868,87.908,-6.343,0.0534,0.191
"Dynoro","In My Mind",FALSE,2018,78,0.149,125.905,-5.335,0.176,0.163
"Juice WRLD","Lucid Dreams",TRUE,2018,84,0.2,83.903,-7.23,0.349,0.218
"Zedd","The Middle",FALSE,2018,80,0.0449,107.01,-3.061,0.171,0.437
"Marshmello","FRIENDS",TRUE,2018,78,0.0504,95.079,-2.384,0.205,0.534
"Cardi B","I Like It",TRUE,2018,79,0.129,136.048,-3.998,0.099,0.65
"XXXTENTACION","Moonlight",TRUE,2018,82,0.0804,128.009,-5.723,0.556,0.711
"Ariana Grande","no tears left to cry",FALSE,2018,77,0.0594,121.993,-5.507,0.04,0.354
"Sheck Wes","Mo Bamba",TRUE,2018,77,0.0315,146.034,-5.266,0.194,0.261
"Calvin Harris","One Kiss (with Dua Lipa)",FALSE,2018,81,0.11,123.994,-3.24,0.037,0.592
"Tyga","Taste (feat. Offset)",TRUE,2018,73,0.12,97.994,-7.442,0.0236,0.342
"Travis Scott","SICKO MODE",TRUE,2018,81,0.222,155.008,-3.714,0.00513,0.446
"Imagine Dragons","Natural",FALSE,2018,80,0.0409,100,-6.112,0.217,0.22
"DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",TRUE,2018,76,0.228,95.881,-4.167,0.157,0.617
"Marshmello","Spotlight",FALSE,2018,71,0.151,150.06,-4.483,0.0145,0.615
"The Weeknd","Pray For Me (with Kendrick Lamar)",TRUE,2018,69,0.093,100.584,-4.979,0.0762,0.188
"Billie Eilish","lovely (with Khalid)",FALSE,2018,86,0.0333,115.284,-10.109,0.934,0.12
"Migos","Walk It Talk It",TRUE,2018,75,0.184,145.914,-5.145,0.0876,0.395
"Clean Bandit","Solo (feat. Demi Lovato)",FALSE,2018,71,0.0437,105.005,-4.546,0.0441,0.565
"Drake","Nonstop",TRUE,2018,77,0.123,154.983,-8.074,0.0165,0.423
"6ix9ine","FEFE",TRUE,2018,42,0.412,125.978,-9.127,0.088,0.376
"The Weeknd","Call Out My Name",FALSE,2018,80,0.0356,134.17,-4.954,0.17,0.175
"Nio Garcia","Te Boté - Remix",TRUE,2018,76,0.214,96.507,-3.445,0.542,0.442
"Migos","MotorSport",TRUE,2018,72,0.183,137.996,-5.32,0.0305,0.188
"Nicky Jam","X",FALSE,2019,74,0.056,179.968,-5.298,0.0338,0.694
"XXXTENTACION","SAD!",TRUE,2018,82,0.145,75.023,-4.88,0.258,0.473
"Becky G","Sin Pijama",FALSE,2018,69,0.0464,94.014,-3.695,0.354,0.82
"Machine Gun Kelly","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",FALSE,2017,71,0.213,82.034,-5.232,0.00413,0.216
"6ix9ine","GUMMO",TRUE,2018,63,0.172,157.036,-4.926,0.0553,0.635
"The Chainsmokers","Sick Boy",FALSE,2018,69,0.0531,89.996,-7.518,0.109,0.454
"Jay Rock","King's Dead (with Kendrick Lamar, Future & James Blake)",TRUE,2018,71,0.299,137.133,-5.008,0.000813,0.376
"Rich The Kid","Plug Walk",TRUE,2018,72,0.143,94.981,-6.531,0.202,0.158
"Kendrick Lamar","All The Stars (with SZA)",TRUE,2018,80,0.0597,96.924,-4.946,0.0605,0.552
"Logic","Everyday",TRUE,2018,69,0.0378,149.908,-4.099,0.0425,0.422
"Jason Derulo","Tip Toe (feat. French Montana)",FALSE,2017,64,0.0714,98.062,-4.547,0.0233,0.62
"Ariana Grande","God is a woman",TRUE,2018,78,0.0558,145.031,-5.934,0.0233,0.268
"Rae Sremmurd","Powerglide (feat. Juicy J) - From SR3MM",TRUE,2018,66,0.15,173.948,-4.75,0.0168,0.584
"EO","German",FALSE,2018,67,0.0654,103.019,-6.26,0.811,0.852
"Dennis Lloyd","Nevermind",FALSE,2017,74,0.201,99.977,-8.339,0.159,0.0793
"girl in red","we fell in love in october",FALSE,2018,82,0.028,129.959,-12.808,0.113,0.237
"Selena Gomez","Wolves",FALSE,2017,78,0.0448,124.987,-4.614,0.124,0.306
"Tiësto","Jackie Chan",TRUE,2018,72,0.045,128.005,-2.867,0.374,0.687
"Tom Walker","Leave a Light On",FALSE,2017,70,0.113,68.976,-5.946,0.0153,0.267
"Sofía Reyes","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",FALSE,2018,65,0.0589,94.968,-3.112,0.165,0.794
"Marshmello","Silence",FALSE,2017,80,0.0853,141.971,-3.093,0.256,0.286
"5 Seconds of Summer","Youngblood",FALSE,2018,69,0.463,120.274,-5.114,0.0169,0.152
"Loud Luxury","Body (feat. brando)",FALSE,2017,0,0.038,121.958,-4.399,0.0476,0.582
"Liam Payne","For You (Fifty Shades Freed) (& Rita Ora)",FALSE,2018,62,0.0331,113,-4.618,0.0167,0.2
"NF","Let You Down",FALSE,2017,79,0.121,147.997,-5.68,0.312,0.464
"XXXTENTACION","changes",FALSE,2018,79,0.029,64.934,-10.068,0.883,0.52
"Maluma","Corazón (feat. Nego do Borel)",FALSE,2018,69,0.247,198.075,-6.073,0.328,0.748
"Cardi B","Bodak Yellow",TRUE,2018,72,0.103,125.022,-6.337,0.0659,0.485
"Lil Baby","Yes Indeed",TRUE,2018,79,0.53,119.957,-9.309,0.0355,0.562
"Jonas Blue","Rise",FALSE,2018,70,0.0333,106.046,-4.65,0.327,0.655
"David Guetta","Flames",FALSE,2018,59,0.0385,93.95,-5.892,0.0817,0.421
"Ozuna","Vaina Loca",FALSE,2018,72,0.0752,93.982,-4.249,0.315,0.555
"Charlie Puth","How Long",FALSE,2018,72,0.0778,109.974,-5.253,0.211,0.811
"Post Malone","Better Now",TRUE,2018,80,0.04,145.038,-5.804,0.331,0.341
"BlocBoy JB","Look Alive (feat. Drake)",TRUE,2018,73,0.27,140.022,-7.495,0.00104,0.595
"Eminem","River (feat. Ed Sheeran)",TRUE,2017,72,0.516,90.09,-5.916,0.142,0.659
"Marshmello","Happier",FALSE,2018,82,0.0452,100.015,-2.749,0.191,0.671
"Dean Lewis","Be Alright",TRUE,2018,79,0.0362,126.684,-6.319,0.697,0.443
"Charlie Puth","Done for Me (feat. Kehlani)",FALSE,2018,67,0.074,112.009,-3.692,0.193,0.697
"Migos","Stir Fry",TRUE,2018,72,0.269,181.982,-5.402,0.00263,0.508
"YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",TRUE,2018,68,0.331,203.911,-7.709,0.00552,0.112
"Drake","In My Feelings",TRUE,2018,75,0.125,91.03,-5.833,0.0589,0.35
"B Young","Jumanji",FALSE,2018,60,0.25,95.948,-9.86,0.279,0.603
"Charlie Puth","The Way I Am",FALSE,2018,64,0.186,114.966,-5.658,0.314,0.642
"Reik","Me Niego (feat. Ozuna & Wisin)",FALSE,2018,1,0.0972,94.023,-4.449,0.0543,0.768
"benny blanco","Eastside (with Halsey & Khalid)",FALSE,2018,75,0.321,89.391,-7.648,0.555,0.319
"Luis Fonsi","Échame La Culpa",FALSE,2017,62,0.0417,95.989,-3.641,0.0376,0.675
"MK","17",FALSE,2017,65,0.0689,122.029,-7.202,0.00149,0.667
"Rita Ora","Anywhere",FALSE,2017,63,0.0596,106.93,-3.953,0.0364,0.321
"Banx & Ranx","Answerphone (feat. Yxng Bane)",FALSE,2018,56,0.0885,113.021,-3.928,0.0387,0.454
"Ella Mai","Trip",FALSE,2018,72,0.144,79.882,-5.628,0.225,0.358
"Daddy Yankee","Dura",FALSE,2018,71,0.051,95.001,-3.416,0.174,0.839
"DJ Khaled","No Brainer",TRUE,2018,67,0.342,135.702,-4.706,0.0733,0.639
"Anne-Marie","2002",FALSE,2018,80,0.117,96.133,-2.881,0.0372,0.603
"Bruno Mars","Finesse - Remix; feat. Cardi B",FALSE,2017,74,0.0996,105.115,-4.877,0.0185,0.926
"FINNEAS","Let's Fall in Love for the Night",TRUE,2018,71,0.104,127.921,-7.941,0.802,0.374
"Hugh Jackman","The Greatest Show",FALSE,2017,72,0.105,157.92,-7.36,0.000239,0.4
"Halsey","Bad At Love",FALSE,2017,72,0.0296,118.384,-3.539,0.0604,0.612
"Drake","I'm Upset",TRUE,2018,68,0.343,150.002,-7.866,0.279,0.492
"Camila Cabello","Never Be the Same",FALSE,2018,74,0.0747,129.923,-4.333,0.181,0.243
"M.O","Bad Vibe",FALSE,2018,54,0.0449,110.009,-4.428,0.178,0.758
"Dua Lipa","IDGAF",TRUE,2017,78,0.0943,97.028,-5.975,0.0403,0.51
"Cashmere Cat","Miss You (with Major Lazer & Tory Lanez)",FALSE,2018,56,0.0925,100.028,-4.502,0.25,0.453
"Bazzi","Mine",TRUE,2018,75,0.0722,142.929,-3.874,0.0161,0.717
"Lil Dicky","Freaky Friday (feat. Chris Brown)",TRUE,2018,70,0.224,133.123,-5.042,0.147,0.755
"Lauv","I Like Me Better",FALSE,2018,81,0.253,91.97,-7.621,0.535,0.419
"The Chainsmokers","This Feeling",FALSE,2018,73,0.0439,105.049,-7.906,0.0558,0.449
"Maroon 5","Girls Like You (feat. Cardi B) - Cardi B Version",TRUE,2018,73,0.0505,124.959,-6.825,0.568,0.448
"Khalid","Love Lies (with Normani)",FALSE,2018,73,0.0449,143.955,-5.626,0.0956,0.338
"Drake","Nice For What",TRUE,2018,77,0.0707,93.372,-6.474,0.0891,0.758
"Kendrick Lamar","LOVE. FEAT. ZACARI.",TRUE,2017,80,0.0924,126.058,-7.343,0.264,0.779
"Post Malone","Psycho (feat. Ty Dolla $ign)",TRUE,2018,77,0.105,140.06,-8.094,0.546,0.459
"Lil Nas X","Old Town Road - Remix",FALSE,2019,79,0.102,136.041,-5.56,0.0533,0.639
"Billie Eilish","bad guy",FALSE,2019,83,0.375,135.128,-10.965,0.328,0.562
"Shawn Mendes","Señorita",FALSE,2019,78,0.029,116.967,-6.049,0.0392,0.749
"Ariana Grande","7 rings",TRUE,2019,83,0.334,140.048,-10.732,0.592,0.327
"Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",FALSE,2019,79,0.0575,89.96,-4.368,0.533,0.925
"Gesaffelstein","Lost in the Fire (feat. The Weeknd)",TRUE,2019,84,0.0363,100.966,-12.21,0.0933,0.166
"Halsey","Without Me",TRUE,2018,77,0.0705,136.041,-7.05,0.297,0.533
"Regard","Ride It",FALSE,2019,81,0.0874,117.948,-4.258,0.177,0.884
"Lady Gaga","Shallow",FALSE,2018,82,0.0308,95.799,-6.362,0.371,0.323
"Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)",FALSE,2018,79,0.0671,114.066,-5.844,0.00987,0.244
"Lewis Capaldi","Someone You Loved",FALSE,2019,84,0.0319,109.891,-5.679,0.751,0.446
"Jax Jones","All Day And Night",FALSE,2019,60,0.0897,121.908,-4.101,0.269,0.521
"Mustard","Pure Water (with Migos)",TRUE,2019,75,0.127,202.015,-5.545,0.174,0.137
"NLE Choppa","Shotta Flow (feat. Blueface) [Remix]",TRUE,2019,0,0.42,120.08,-4.768,0.0251,0.568
"Kodak Black","ZEZE (feat. Travis Scott & Offset)",TRUE,2018,77,0.176,98.043,-5.788,0.0521,0.504
"Daddy Yankee","Con Calma",FALSE,2019,79,0.0593,93.989,-2.652,0.11,0.656
"Alec Benjamin","Let Me Down Slowly",FALSE,2018,82,0.0318,150.073,-5.714,0.74,0.483
"BLACKPINK","Kill This Love",FALSE,2019,1,0.237,131.98,-4.141,0.318,0.58
"Offset","Clout (feat. Cardi B)",TRUE,2019,68,0.0997,140.022,-7.384,0.228,0.424
"MEDUZA","Piece Of Your Heart",FALSE,2019,75,0.0295,124.08,-6.806,0.0404,0.631
"Ed Sheeran","Antisocial (with Travis Scott)",FALSE,2019,63,0.0495,151.957,-5.313,0.132,0.91
"Mabel","Mad Love",FALSE,2019,0,0.155,198.065,-2.974,0.675,0.62
"Lana Del Rey","Doin' Time",TRUE,2019,80,0.0355,144.982,-11.132,0.404,0.523
"DJ Snake","Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",TRUE,2019,70,0.228,95.881,-4.167,0.157,0.617
"A Boogie Wit da Hoodie","Look Back at It",TRUE,2018,73,0.0413,96.057,-5.075,0.407,0.536
"Saweetie","My Type",TRUE,2019,71,0.258,105.038,-6.294,0.000677,0.587
"Lil Tecca","Ransom",TRUE,2019,78,0.287,179.974,-6.257,0.0204,0.226
"Russ Millions","Keisha & Becky - Remix",TRUE,2019,69,0.478,140.969,-9.545,0.251,0.644
"Mabel","Don't Call Me Up",FALSE,2019,77,0.147,98.994,-2.853,0.296,0.234
"Lil Nas X","Old Town Road",FALSE,2019,76,0.127,135.998,-6.112,0.0578,0.507
"Meek Mill","Going Bad (feat. Drake)",TRUE,2018,78,0.0905,86.003,-6.365,0.259,0.544
"Post Malone","Wow.",TRUE,2019,79,0.208,99.96,-7.359,0.136,0.388
"Doja Cat","Juicy",TRUE,2019,57,0.0661,170.037,-2.61,0.0856,0.458
"A Boogie Wit da Hoodie","Swervin (feat. 6ix9ine)",TRUE,2018,75,0.303,93.023,-5.239,0.0153,0.434
"iann dior","emotions",FALSE,2019,72,0.0395,80.512,-6.211,0.0131,0.163
"Paulo Londra","Adan y Eva",FALSE,2019,72,0.336,171.993,-4.47,0.323,0.72
"Drake","Money In The Grave (Drake ft. Rick Ross)",TRUE,2019,76,0.046,100.541,-4.045,0.101,0.101
"Lil Nas X","Panini",FALSE,2019,71,0.0752,153.848,-6.146,0.342,0.475
"Bad Bunny","MIA (feat. Drake)",FALSE,2018,77,0.0621,97.062,-6.349,0.0141,0.158
"Polo G","Pop Out (feat. Lil Tjay)",TRUE,2019,78,0.467,168.112,-7.119,0.15,0.261
"Juice WRLD","Robbery",TRUE,2019,53,0.0457,159.966,-5.122,0.328,0.578
"21 Savage","a lot",TRUE,2018,78,0.086,145.972,-7.643,0.0395,0.274
"Young Thug","The London (feat. J. Cole & Travis Scott)",TRUE,2019,69,0.147,97.981,-6.946,0.0247,0.179
"Anuel AA","China",FALSE,2019,76,0.0882,105.027,-3.702,0.0846,0.609
"Camila Cabello","Liar",FALSE,2019,65,0.0456,98.016,-6.684,0.0169,0.652
"Flipp Dinero","Leave Me Alone",TRUE,2019,69,0.0851,150.024,-2.806,0.107,0.742
"Cardi B","Money",TRUE,2018,73,0.29,130.003,-6.508,0.00534,0.219
"Ariana Grande","break up with your girlfriend, i'm bored",TRUE,2019,76,0.0917,169.999,-5.29,0.0421,0.335
"Dave","Location (feat. Burna Boy)",TRUE,2019,78,0.297,109.979,-5.969,0.271,0.55
"Ava Max","Sweet but Psycho",FALSE,2018,7,0.0476,133.002,-4.724,0.0691,0.628
"Dua Lipa","Don't Start Now",FALSE,2019,79,0.0842,123.941,-4.521,0.0125,0.677
"Young T & Bugsey","Strike a Pose (feat. Aitch)",TRUE,2019,61,0.101,137.776,-5.801,0.0107,0.591
"Calvin Harris","Giant (with Rag'n'Bone Man)",FALSE,2019,73,0.0361,122.015,-4.311,0.016,0.606
"Ed Sheeran","Take Me Back to London (feat. Stormzy)",TRUE,2019,66,0.216,138.058,-5.513,0.219,0.605
"Cardi B","Please Me",TRUE,2019,73,0.081,133.992,-6.711,0.0642,0.65
"Stormzy","Vossi Bop",TRUE,2019,64,0.339,188.115,-6.062,0.13,0.428
"Tones And I","Dance Monkey",FALSE,2019,78,0.0924,98.027,-6.4,0.692,0.513
"Ariana Grande","boyfriend (with Social House)",TRUE,2019,77,0.461,190.097,-3.731,0.119,0.702
"Bad Bunny","Callaita",TRUE,2019,81,0.309,176.169,-4.773,0.6,0.244
"Ava Max","So Am I",FALSE,2019,4,0.0435,130.089,-4.67,0.0737,0.607
"Pedro Capó","Calma - Remix",FALSE,2018,74,0.0524,126.899,-4.218,0.323,0.761
"J. Cole","MIDDLE CHILD",TRUE,2019,80,0.276,123.984,-11.713,0.149,0.463
"Lunay","Soltera - Remix",FALSE,2019,70,0.0432,92.01,-4.271,0.361,0.799
"Khalid","Better",FALSE,2018,70,0.0964,97.565,-10.332,0.0984,0.116
"Blueface","Thotiana",TRUE,2018,1,0.269,104.025,-12.89,0.18,0.391
"DaBaby","Suge",TRUE,2019,72,0.426,75.445,-6.482,0.0608,0.844
"AJ Tracey","Ladbroke Grove",FALSE,2019,69,0.208,133.986,-9.447,0.0939,0.727
"Billie Eilish","bury a friend",FALSE,2019,75,0.332,120.046,-14.505,0.74,0.196
"BTS","Boy With Luv (feat. Halsey)",FALSE,2019,35,0.0965,119.991,-4.757,0.0923,0.798
"Wiley","Boasty (feat. Idris Elba)",TRUE,2019,64,0.0669,102.958,-5.207,0.00915,0.456
"Jonas Brothers","Only Human",FALSE,2019,71,0.0722,94.01,-5.883,0.108,0.874
"5 Seconds of Summer","Easier",FALSE,2019,1,0.221,175.813,-5.604,0.489,0.618
"Avicii","SOS (feat. Aloe Blacc)",FALSE,2019,71,0.0715,100.001,-6.181,0.272,0.376
"Tyler, The Creator","EARFQUAKE",TRUE,2019,80,0.0685,79.635,-8.866,0.23,0.413
"Ashley O","On A Roll",FALSE,2019,57,0.0906,125.011,-6.354,0.077,0.387
"Dominic Fike","3 Nights",FALSE,2018,78,0.0897,151.891,-6.594,0.223,0.877
"Sigala","Wish You Well",FALSE,2019,64,0.0575,124.975,-3.787,0.128,0.576
"Megan Thee Stallion","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)",TRUE,2019,69,0.155,98.985,-4.568,0.00485,0.57
"Anuel AA","Secreto",FALSE,2019,75,0.126,91.987,-4.156,0.602,0.706
"Sam Feldt","Post Malone (feat. RANI)",FALSE,2019,69,0.122,107.356,-3.87,0.0771,0.651
"Kehlani","Nights Like This (feat. Ty Dolla $ign)",TRUE,2019,74,0.15,146.163,-5.131,0.367,0.291
"Sech","Otro Trago",TRUE,2019,71,0.341,176.044,-4.669,0.136,0.619
