artist,song,explicit,year,popularity,speechiness,tempo,loudness,acousticness,valence
Nelly,Just A Dream,FALSE,2010,73,0.0305,89.917,-6.323,0.173,0.195
Kanye West,Can't Tell Me Nothing,TRUE,2007,47,0.039,80.029,-6.328,0.0476,0.809
Justin Timberlake,What Goes Around.../...Comes Around (Interlude),FALSE,2006,70,0.0709,76,-6.333,0.00584,0.629
Jax Jones,All Day And Night,FALSE,2019,60,0.0897,121.908,-6.337,0.0659,0.485
Adele,Rumour Has It,FALSE,2011,0,0.0445,120.052,-6.34,0.00201,0.444
LeAnn Rimes,Can't Fight The Moonlight,FALSE,2001,65,0.0497,97.865,-6.341,0.403,0.626
Kylie Minogue,In Your Eyes,FALSE,2001,62,0.0672,123.971,-6.342,0.133,0.709
Post Malone,Congratulations,TRUE,2016,81,0.0363,123.146,-6.343,0.0534,0.191
Ozuna,Vaina Loca,FALSE,2018,72,0.0752,93.982,-6.343,0.0534,0.191
Sean Paul,I'm Still in Love with You (feat. Sasha),FALSE,2002,68,0.172,87.002,-6.345,0.104,0.933
Pretty Ricky,On the Hotline - Amended Version,FALSE,2007,57,0.183,92.988,-6.349,0.277,0.485
Post Malone,Circles,FALSE,2019,85,0.0395,120.042,-6.349,0.0141,0.158
Drake,God's Plan,TRUE,2018,81,0.109,77.169,-6.35,0.00522,0.17
Estelle,American Boy,TRUE,2008,78,0.326,117.932,-6.351,0.00499,0.623
The Strokes,Reptilia,FALSE,2003,74,0.0336,158.009,-6.359,0.0769,0.592
Keri Hilson,Turnin Me On - Original Dirty,TRUE,2008,41,0.061,159.873,-6.359,0.462,0.803
Blueface,Thotiana,TRUE,2018,1,0.269,104.025,-6.362,0.371,0.323
Timbaland,If We Ever Meet Again (Featuring Katy Perry),FALSE,2009,68,0.0393,126.091,-6.365,0.00713,0.773
NSG,Options,TRUE,2020,57,0.0894,101.993,-6.365,0.259,0.544
Take That,The Flood,FALSE,2010,57,0.044,100.631,-6.366,0.00544,0.361
Calvin Harris,Bounce (feat. Kelis) - Radio Edit,FALSE,2012,62,0.0399,127.941,-6.366,0.00544,0.361
Bruno Mars,Marry You,FALSE,2010,75,0.0367,144.905,-6.366,0.0658,0.536
Kesha,C'Mon,FALSE,2012,0,0.0963,126.025,-6.366,0.187,0.559
Alessia Cara,Scars To Your Beautiful,FALSE,2016,76,0.272,194.169,-6.366,0.00264,0.401
Jeremih,Birthday Sex,FALSE,2009,67,0.0439,60.019,-6.375,0.0873,0.61
Kelis,Bossy,FALSE,2006,50,0.19,84.021,-6.382,0.00952,0.55
DJ Snake,You Know You Like It,FALSE,2014,69,0.188,196.093,-6.383,0.0755,0.571
Gym Class Heroes,Stereo Hearts (feat. Adam Levine),FALSE,2011,81,0.0976,89.99,-6.403,0.297,0.659
Justin Timberlake,SexyBack (feat. Timbaland),TRUE,2006,78,0.0789,117,-6.408,0.283,0.382
Chris Brown,Yo (Excuse Me Miss),FALSE,2005,69,0.272,86.768,-6.408,0.283,0.382
Alicia Keys,Empire State of Mind (Part II) Broken Down,FALSE,2009,71,0.0341,92.923,-6.416,0.13,0.717
Case,Missing You,FALSE,2001,55,0.0553,86.31,-6.417,0.285,0.716
Imagine Dragons,Radioactive,FALSE,2012,77,0.0627,136.245,-6.425,0.0525,0.531
MARINA,Primadonna,FALSE,2012,78,0.0337,127.98,-6.427,0.229,0.161
Marshmello,Silence,FALSE,2017,80,0.0853,141.971,-6.428,0.0215,0.219
XXXTENTACION,Jocelyn Flores,TRUE,2017,83,0.242,134.021,-6.429,0.63,0.621
M.I.A.,Paper Planes,FALSE,2007,1,0.222,172.247,-6.437,0.0225,0.576
A$AP Ferg,Plain Jane,TRUE,2017,74,0.275,170.142,-6.443,0.151,0.478
Tove Lo,Talking Body,TRUE,2014,66,0.0338,119.999,-6.444,0.588,0.184
99 Souls,The Girl Is Mine,FALSE,2016,55,0.0397,118.991,-6.444,0.0915,0.349
Keane,Is It Any Wonder?,FALSE,2006,59,0.0363,129.352,-6.446,0.297,0.494
Keyshia Cole,Let It Go,FALSE,2007,58,0.213,94.955,-6.447,0.298,0.565
Twenty One Pilots,Heathens,FALSE,2016,80,0.0286,90.024,-6.447,0.154,0.217
The Pussycat Dolls,Beep,FALSE,2005,57,0.0434,103.7,-6.45,0.0176,0.386
Kid Ink,Show Me (feat. Chris Brown),TRUE,2014,68,0.0502,98.098,-6.46,0.000185,0.328
Usher,My Boo,FALSE,2004,76,0.118,86.412,-6.466,0.237,0.788
Offset,Ric Flair Drip (with Metro Boomin),TRUE,2017,80,0.206,100.007,-6.471,0.204,0.506
Lost Frequencies,Are You With Me - Radio Edit,FALSE,2014,33,0.0317,121.03,-6.474,0.00617,0.162
Ed Sheeran,Take Me Back to London (feat. Stormzy),TRUE,2019,66,0.216,138.058,-6.474,0.0891,0.758
Black Eyed Peas,Hey Mama,TRUE,2003,49,0.232,100.15,-6.476,2.06E-05,0.35
Storm Queen,Look Right Through - MK Vocal Edit,FALSE,2014,0,0.081,119.995,-6.476,0.0125,0.496
Linkin Park,BURN IT DOWN,FALSE,2012,73,0.0534,110.006,-6.477,0.000323,0.357
Blake Shelton,Sure Be Cool If You Did,FALSE,2013,56,0.035,136.802,-6.478,0.0483,0.8
Camila Cabello,Havana (feat. Young Thug),FALSE,2017,1,0.0312,104.992,-6.478,0.0225,0.188
Kiiara,Gold,FALSE,2015,55,0.344,113.049,-6.487,0.211,0.412
Eminem,Sing For The Moment,TRUE,2002,71,0.137,163.961,-6.488,0.000787,0.629
JAY-Z,Izzo (H.O.V.A.),TRUE,2001,63,0.342,84.411,-6.49,0.0616,0.722
Christina Aguilera,Fighter,FALSE,2002,67,0.201,188.899,-6.491,0.194,0.722
Lloyd,Get It Shawty,FALSE,2007,62,0.241,128.014,-6.492,0.181,0.765
Timbaland,The Way I Are,FALSE,2007,80,0.1,114.759,-6.496,0.216,0.578
Beyoncé,Naughty Girl,FALSE,2003,63,0.0857,99.973,-6.499,0.332,0.753
Tyga,Taste (feat. Offset),TRUE,2018,73,0.12,97.994,-6.509,0.0527,0.417
Joe,Stutter (feat. Mystikal) - Double Take Remix,FALSE,2000,57,0.117,89.989,-6.516,0.0513,0.677
JAY-Z,Dirt Off Your Shoulder,TRUE,2003,53,0.318,163.971,-6.518,0.00427,0.447
Alessia Cara,Here,FALSE,2016,66,0.104,120.493,-6.518,0.0184,0.389
One Direction,Perfect,FALSE,2015,77,0.0762,99.933,-6.527,0.0266,0.411
Bazzi,Mine,TRUE,2018,75,0.0722,142.929,-6.531,0.202,0.158
Beyoncé,Deja Vu (feat. Jay-Z),FALSE,2007,57,0.341,105.253,-6.534,0.096,0.839
Drake,Started From the Bottom,TRUE,2013,65,0.161,86.307,-6.535,0.124,0.85
Fitz and The Tantrums,HandClap,FALSE,2016,64,0.0427,139.956,-6.536,0.00407,0.605
Calvin Harris,Summer,FALSE,2014,21,0.0325,127.962,-6.542,0.128,0.661
Michel Teló,Ai Se Eu Te Pego - Live,FALSE,2012,0,0.0692,96.055,-6.548,0.0114,0.66
Diddy - Dirty Money,Coming Home,FALSE,2010,69,0.193,168.001,-6.55,0.00379,0.787
Coldplay,Clocks,FALSE,2002,79,0.0279,130.97,-6.553,0.241,0.695
Sean Paul,Gimme the Light,TRUE,2002,59,0.0525,107.288,-6.554,0.00616,0.742
T.I.,What You Know,TRUE,2006,64,0.0344,73.464,-6.556,0.00928,0.48
Nico & Vinz,Am I Wrong,FALSE,2014,76,0.0312,119.968,-6.561,0.00215,0.668
Ludacris,Runaway Love,TRUE,2006,51,0.283,92.854,-6.564,0.0847,0.483
Staind,It's Been Awhile,TRUE,2001,64,0.0338,116.529,-6.567,0.503,0.496
Wayne Wonder,No Letting Go,FALSE,2003,63,0.0444,100.215,-6.569,0.231,0.811
Aloe Blacc,I Need A Dollar,FALSE,2010,1,0.0333,95.498,-6.572,0.0132,0.636
Ashanti,Rock Wit U (Awww Baby),FALSE,2003,65,0.0582,94.998,-6.582,0.577,0.564
Madison Avenue,Don't Call Me Baby,FALSE,1999,56,0.0311,124.999,-6.588,0.0585,0.961
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,TRUE,2017,61,0.0291,121.03,-6.589,0.102,0.0951
Diddy,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",FALSE,2004,69,0.483,199.764,-6.591,0.0737,0.367
will.i.am,#thatPOWER,FALSE,2013,68,0.0584,127.999,-6.591,0.209,0.39
Iggy Azalea,Fancy,TRUE,2014,69,0.0697,94.981,-6.594,0.307,0.447
t.A.T.u.,All The Things She Said,TRUE,2020,39,0.0474,179.92,-6.596,0.00249,0.681
Eminem,Like Toy Soldiers,TRUE,2004,67,0.359,79.178,-6.596,0.631,0.172
Cardi B,Bodak Yellow,TRUE,2018,72,0.103,125.022,-6.596,0.119,0.515
Kevin Gates,2 Phones,TRUE,2016,69,0.358,121.918,-6.607,0.264,0.742
Waka Flocka Flame,No Hands (feat. Roscoe Dash & Wale),TRUE,2010,76,0.0391,131.497,-6.611,0.348,0.362
Asaf Avidan & the Mojos,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],FALSE,2012,0,0.0547,119.012,-6.611,0.348,0.362
The Fray,You Found Me,FALSE,2009,73,0.0413,151.994,-6.614,0.00481,0.435
Infernal,From Paris to Berlin,FALSE,2004,57,0.0816,126.069,-6.62,0.0043,0.442
Natalie Imbruglia,Shiver,FALSE,2005,52,0.0316,94.163,-6.626,0.00341,0.659
Drake,Jumpman,TRUE,2015,0,0.202,142.079,-6.627,0.343,0.481
Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,FALSE,2013,72,0.0558,126.052,-6.628,0.248,0.248
Swedish House Mafia,Miami 2 Ibiza - Swedish House Mafia vs. Tinie Tempah,TRUE,2010,54,0.0674,125.03,-6.63,0.000397,0.36
Robin Thicke,Blurred Lines,FALSE,2013,55,0.0489,120,-6.63,0.0368,0.879
Unk,Walk It Out,TRUE,2013,48,0.0813,160.022,-6.632,0.278,0.724
Beyoncé,Baby Boy (feat. Sean Paul),FALSE,2003,63,0.22,91.025,-6.635,0.32,0.85
Katie Melua,The Closest Thing to Crazy,FALSE,2003,55,0.0312,127.831,-6.636,0.0217,0.75
Tweet,Oops (Oh My) [feat. Missy Elliott],TRUE,2002,64,0.29,159.963,-6.642,0.000748,0.118
Lasgo,Something,FALSE,2001,65,0.0439,140.01,-6.644,0.0271,0.38
Hilltop Hoods,1955,FALSE,2016,63,0.0695,84.044,-6.645,0.0353,0.71
Beyoncé,7-Nov,FALSE,2014,69,0.126,136.024,-6.646,0.247,0.275
Avril Lavigne,I'm with You,FALSE,2002,70,0.0291,151.95,-6.653,0.0566,0.433
Lil' Kim,The Jump Off (feat. Mr. Cheeks) - Remix,TRUE,2003,48,0.339,104.946,-6.66,0.497,0.0902
Amy Winehouse,You Know I'm No Good,FALSE,2006,63,0.0309,103.383,-6.66,0.0825,0.587
O.T. Genasis,CoCo,TRUE,2014,61,0.131,119.906,-6.664,0.234,0.512
2Pac,Until The End Of Time,TRUE,2001,57,0.203,96.976,-6.665,0.0267,0.375
Jennifer Lopez,Get Right,FALSE,2005,65,0.12,97.084,-6.672,0.0322,0.527
Rob Thomas,Lonely No More,FALSE,2005,56,0.109,171.79,-6.679,0.00836,0.772
Christina Aguilera,Can't Hold Us Down (feat. Lil' Kim),FALSE,2002,61,0.192,98.989,-6.682,0.0365,0.514
Tove Lo,Cool Girl,TRUE,2016,0,0.111,101.983,-6.684,0.0152,0.746
Tim Berg,Seek Bromance - Avicii’s Vocal Edit,FALSE,2010,0,0.0401,126.026,-6.693,0.114,0.272
Taylor Swift,Wildest Dreams,FALSE,2014,78,0.0741,140.06,-6.694,0.431,0.51
DJ Casper,Cha Cha Slide - Hardino Mix,FALSE,2004,51,0.125,131.012,-6.696,0.291,0.695
Post Malone,rockstar (feat. 21 Savage),TRUE,2018,83,0.0712,159.801,-6.71,0.239,0.699
Kylie Minogue,Wow,FALSE,2007,47,0.202,124.072,-6.718,0.0327,0.305
Eminem,Mockingbird,TRUE,2004,77,0.266,84.039,-6.721,0.0246,0.212
Evanescence,My Immortal,FALSE,2003,72,0.0356,79.012,-6.722,0.0436,0.802
P!nk,There You Go,FALSE,2000,55,0.0917,107.908,-6.729,0.0854,0.668
Beyoncé,If I Were a Boy,FALSE,2008,66,0.0313,90.007,-6.731,0.00184,0.656
Basshunter,Now You're Gone - Video Edit,FALSE,2008,63,0.354,147.99,-6.734,0.25,0.352
Twenty One Pilots,Stressed Out,FALSE,2015,83,0.141,169.977,-6.735,0.162,0.549
Juice WRLD,Lucid Dreams,TRUE,2018,84,0.2,83.903,-6.759,0.00402,0.394
Wiz Khalifa,Roll Up,TRUE,2011,63,0.192,125.358,-6.761,0.0509,0.212
Kelly Clarkson,Stronger (What Doesn't Kill You),FALSE,2011,74,0.0475,116.044,-6.761,0.0509,0.212
Busta Rhymes,Touch It,TRUE,2006,61,0.37,138.335,-6.765,0.00488,0.353
The Vamps,All Night,FALSE,2017,73,0.0358,144.992,-6.769,0.0498,0.446
Marilyn Manson,Tainted Love,FALSE,2003,60,0.0728,142.017,-6.777,0.0193,0.868
Shawn Mendes,Mercy,FALSE,2017,0,0.0818,148.127,-6.779,0.000243,0.423
The Band Perry,If I Die Young,FALSE,2010,64,0.0277,130.739,-6.782,0.172,0.757
Hinder,Lips Of An Angel,FALSE,2019,35,0.0341,129.005,-6.79,0.15,0.612
Enrique Iglesias,Tonight (I'm Fuckin' You),TRUE,2010,63,0.0523,125.953,-6.797,0.0275,0.472
Bruno Mars,It Will Rain,FALSE,2011,74,0.0486,150.017,-6.798,0.00454,0.679
J. Cole,Power Trip (feat. Miguel),TRUE,2013,0,0.217,99.991,-6.798,0.00454,0.679
Will Smith,Switch,FALSE,2020,34,0.18,102.516,-6.799,0.0444,0.904
Dominic Fike,3 Nights,FALSE,2018,78,0.0897,151.891,-6.806,0.0404,0.631
Missy Elliott,Work It,TRUE,2002,70,0.283,101.868,-6.813,0.246,0.336
Matchbox Twenty,Bent,FALSE,2000,54,0.0386,95.468,-6.814,0.0404,0.527
Lil' Kim,Magic Stick,TRUE,2019,47,0.272,92.98,-6.814,0.183,0.442
Alex Gaudino,Destination Calabria - Radio Edit,FALSE,2007,73,0.0425,128.016,-6.815,0.544,0.719
Lana Del Rey,Born To Die,FALSE,2012,53,0.0439,75.223,-6.815,0.0538,0.217
3 Doors Down,Let Me Go,FALSE,2012,52,0.0387,92.004,-6.816,0.0422,0.386
Ashlee Simpson,Pieces Of Me,FALSE,2004,56,0.0773,174.001,-6.817,0.0492,0.233
Mary J. Blige,No More Drama,FALSE,2001,61,0.124,97.914,-6.818,0.534,0.64
Nelly,Country Grammar (Hot Shit),TRUE,2000,68,0.108,162.831,-6.822,0.00689,0.565
Fabolous,Into You (feat. Tamia),TRUE,2003,67,0.0523,182.12,-6.823,0.327,0.294
Jessica Simpson,With You,FALSE,2003,57,0.108,94.487,-6.823,0.327,0.294
Ying Yang Twins,Salt Shaker,TRUE,2003,61,0.128,101.965,-6.825,0.0884,0.88
Young T & Bugsey,Strike a Pose (feat. Aitch),TRUE,2019,61,0.101,137.776,-6.825,0.568,0.448
Lorde,Team,FALSE,2013,0,0.0939,100.05,-6.826,0.337,0.476
Taylor Swift,Look What You Made Me Do,FALSE,2017,76,0.123,128.07,-6.829,0.0731,0.273
Sean Paul,Like Glue,FALSE,2002,61,0.319,97.917,-6.849,0.506,0.352
Flo Rida,I Cry,FALSE,2012,60,0.0439,126.035,-6.849,0.0026,0.238
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",TRUE,2013,76,0.275,95.967,-6.849,0.019,0.501
JAY-Z,Run This Town,TRUE,2009,75,0.29,86.844,-6.852,0.009,0.705
Janet Jackson,All For You,FALSE,2001,65,0.0736,113.525,-6.854,0.00284,0.275
*NSYNC,Girlfriend,FALSE,2001,50,0.0884,93.967,-6.857,0.579,0.418
The xx,Intro,FALSE,2009,2,0.027,100.363,-6.857,0.00474,0.4
Outkast,The Way You Move (feat. Sleepy Brown),TRUE,2003,66,0.0464,125.999,-6.863,0.176,0.586
Elliott Yamin,Wait for You,FALSE,2007,58,0.0281,116.027,-6.863,0.00308,0.645
Jennifer Lopez,Dance Again,FALSE,2012,0,0.0696,127.974,-6.864,0.417,0.0789
Justin Bieber,Friends (with BloodPop®),FALSE,2017,0,0.0387,104.99,-6.865,0.0714,0.182
Atomic Kitten,Eternal Flame - Single Version,FALSE,2001,58,0.0318,83.293,-6.867,0.0658,0.408
The Fratellis,Chelsea Dagger,FALSE,2006,68,0.144,154.514,-6.869,0.0259,0.778
Gigi D'Agostino,The Riddle,FALSE,1999,64,0.0369,127.002,-6.87,0.0173,0.825
Maroon 5,Daylight,FALSE,2012,66,0.0269,120.001,-6.87,0.0239,0.662
G-Unit,Wanna Get To Know You,TRUE,2003,61,0.132,76.91,-6.879,0.0405,0.875
Lady Gaga,LoveGame,FALSE,2008,69,0.0523,105.024,-6.881,0.00305,0.487
Rihanna,Diamonds,FALSE,2012,75,0.0461,91.972,-6.883,0.00194,0.333
Jennifer Hudson,Spotlight,FALSE,2008,60,0.051,108.984,-6.884,0.0468,0.755
3LW,No More (Baby I'ma Do Right),FALSE,2000,56,0.0631,88.933,-6.886,0.0755,0.77
Nickelback,Rockstar,FALSE,2005,69,0.0386,144.072,-6.886,0.33,0.562
Rita Ora,I Will Never Let You Down,FALSE,2014,65,0.0296,128.011,-6.886,0.0802,0.721
Nelly,Grillz,FALSE,2005,60,0.241,82.996,-6.887,0.0248,0.629
2 Chainz,We Own It (Fast & Furious),FALSE,2013,69,0.402,171.999,-6.896,0.607,0.674
Iggy Azalea,Black Widow,TRUE,2014,67,0.124,163.99,-6.901,0.0594,0.156
The Weeknd,In The Night,TRUE,2015,0,0.13,167.939,-6.902,0.00969,0.401
Three Days Grace,I Hate Everything About You,FALSE,2003,72,0.0421,89.342,-6.93,0.0457,0.824
Timbaland,Carry Out (Featuring Justin Timberlake),FALSE,2009,69,0.113,115.68,-6.948,0.419,0.522
Red Hot Chili Peppers,Snow (Hey Oh),FALSE,2006,79,0.0499,104.655,-6.957,0.0917,0.743
Sisqo,Thong Song,TRUE,1999,69,0.0654,121.549,-6.959,0.119,0.714
Selena Gomez,The Heart Wants What It Wants,FALSE,2014,64,0.0377,83.066,-6.959,0.672,0.479
3OH!3,My First Kiss (feat. Ke$ha),FALSE,2010,62,0.0804,138.021,-6.963,0.179,0.412
Akon,Right Now (Na Na Na),FALSE,2008,69,0.152,137.982,-6.97,0.329,0.815
Lady A,Need You Now,FALSE,2010,73,0.0318,107.884,-6.977,0.00248,0.418
Craig David,Fill Me In,FALSE,2000,60,0.0365,132.493,-6.981,0.376,0.827
Nelly Furtado,Turn Off The Light,FALSE,2000,1,0.0927,180.184,-6.981,0.376,0.827
Green Day,21 Guns,FALSE,2009,73,0.0355,159.779,-6.982,0.0447,0.948
Imagine Dragons,Believer,FALSE,2017,1,0.108,124.982,-6.983,0.453,0.581
Klangkarussell,Sonnentanz - Sun Don't Shine,FALSE,2014,68,0.0909,119.74,-6.985,0.0619,0.662
Ludacris,How Low,TRUE,2010,63,0.0533,143.96,-6.99,0.209,0.494
Calvin Harris,My Way,FALSE,2016,74,0.0426,119.986,-6.994,0.484,0.527
P!nk,Get the Party Started,FALSE,2001,68,0.046,128.93,-6.997,0.195,0.533
Mark Ronson,Uptown Funk (feat. Bruno Mars),TRUE,2015,82,0.0824,114.988,-7.008,0.0113,0.849
Drake,Hotline Bling,FALSE,2016,0,0.0587,134.96,-7.028,0.165,0.535
LL Cool J,Control Myself,FALSE,2006,42,0.211,120.066,-7.033,0.00374,0.444
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",FALSE,2015,78,0.0484,189.857,-7.038,0.0531,0.471
Mary J. Blige,Be Without You - Kendu Mix,TRUE,2005,69,0.0998,146.559,-7.041,0.0949,0.645
Nelly,Over And Over,TRUE,2004,61,0.0803,169.799,-7.042,0.278,0.602
Sia,The Greatest (feat. Kendrick Lamar),FALSE,2016,68,0.266,191.944,-7.042,0.343,0.234
Sean Paul,Temperature,FALSE,2005,78,0.0685,125.04,-7.043,0.286,0.464
Rich The Kid,Plug Walk,TRUE,2018,72,0.143,94.981,-7.046,0.184,0.4
Lunay,Soltera - Remix,FALSE,2019,70,0.0432,92.01,-7.05,0.297,0.533
MGMT,Kids,FALSE,2007,77,0.0719,122.961,-7.051,0.164,0.553
Nicki Minaj,Anaconda,TRUE,2014,66,0.179,129.994,-7.054,0.322,0.465
Imagine Dragons,Whatever It Takes,FALSE,2017,80,0.0311,134.945,-7.055,0.0435,0.343
Leona Lewis,Run,FALSE,2007,62,0.0291,142.365,-7.059,0.337,0.918
Selena Gomez,Kill Em With Kindness,FALSE,2015,64,0.0404,120.012,-7.063,0.0671,0.137
Olly Murs,Up (feat. Demi Lovato),FALSE,2014,0,0.0339,114.948,-7.064,0.922,0.331
Kaiser Chiefs,I Predict A Riot,FALSE,2005,63,0.0766,158.842,-7.076,0.462,0.572
Pitbull,Time of Our Lives,TRUE,2014,80,0.0583,124.022,-7.077,0.0553,0.885
Lorde,Royals,FALSE,2013,77,0.122,84.878,-7.079,0.00144,0.552
Childish Gambino,3005,TRUE,2013,0,0.289,82.92,-7.079,0.00144,0.552
Lifehouse,Hanging By A Moment,FALSE,2000,61,0.0349,124.599,-7.08,0.102,0.761
Adele,Skyfall,FALSE,2012,74,0.0282,75.881,-7.094,0.119,0.836
Pretty Ricky,Your Body,TRUE,2005,59,0.113,90.038,-7.105,0.0311,0.81
Pitbull,Hotel Room Service,FALSE,2009,63,0.227,126.003,-7.115,0.0954,0.417
Matt Cardle,When We Collide,FALSE,2011,46,0.0343,81.986,-7.116,0.202,0.957
LeAnn Rimes,I Need You,FALSE,2001,61,0.0367,144.705,-7.124,0.02,0.564
Snoop Dogg,Signs,TRUE,2004,54,0.127,112.955,-7.135,0.000298,0.357
Christina Milian,Dip It Low,FALSE,2004,45,0.104,169.131,-7.147,0.0319,0.645
Maroon 5,One More Night,FALSE,2012,74,0.0314,92.997,-7.16,0.365,0.425
Jason Derulo,Talk Dirty (feat. 2 Chainz),TRUE,2013,56,0.232,100.315,-7.186,0.822,0.343
Peking Duk,High (feat. Nicole Millar),FALSE,2014,48,0.0492,100.094,-7.195,0.00865,0.599
Sia,Chandelier,FALSE,2014,78,0.0499,117.089,-7.2,0.0192,0.349
Post Malone,Wow.,TRUE,2019,79,0.208,99.96,-7.202,0.00149,0.667
Ja Rule,Always On Time,TRUE,2001,73,0.199,96.673,-7.215,0.599,0.255
Jennifer Lopez,All I Have (feat. LL Cool J),FALSE,2002,60,0.107,83.066,-7.215,0.599,0.255
Ylvis,The Fox (What Does the Fox Say?),FALSE,2013,63,0.0453,128.008,-7.222,0.0241,0.253
Pia Mia,Do It Again,TRUE,2015,72,0.047,95.95,-7.223,0.00801,0.928
Omarion,Ice Box,FALSE,2006,57,0.134,131.105,-7.228,0.0756,0.477
Post Malone,Better Now,TRUE,2018,80,0.04,145.038,-7.23,0.349,0.218
Adele,Chasing Pavements,FALSE,2008,1,0.0255,80.045,-7.24,0.154,0.807
Natalie La Rose,Somebody,FALSE,2014,66,0.0376,104.99,-7.251,0.649,0.0951
Rihanna,Don't Stop The Music,FALSE,2008,77,0.0643,122.668,-7.268,0.17,0.723
Coldplay,Paradise,FALSE,2011,82,0.0268,139.631,-7.273,0.148,0.245
Kendrick Lamar,DNA.,TRUE,2017,0,0.36,139.928,-7.274,0.00175,0.356
Sonique,It Feels So Good,FALSE,2000,62,0.0304,135.012,-7.278,0.0117,0.558
Rae Sremmurd,Black Beatles,TRUE,2016,75,0.0649,145.926,-7.286,0.0559,0.656
Cheryl,Fight For This Love,FALSE,2009,65,0.0912,122.988,-7.296,0.0192,0.544
Justin Bieber,Beauty And A Beat,FALSE,2012,73,0.0593,128.003,-7.298,0.096,0.286
Chris Brown,New Flame (feat. Usher & Rick Ross),TRUE,2014,67,0.041,141.967,-7.299,0.0355,0.663
G.R.L.,Ugly Heart,FALSE,2014,64,0.0463,124.96,-7.314,0.0505,0.18
Wale,Bad (feat. Rihanna) - Remix,TRUE,2013,61,0.0748,114.038,-7.321,0.0348,0.759
Duke Dumont,I Got U,FALSE,2014,67,0.035,120.837,-7.321,0.0348,0.759
CNCO,Reggaetón Lento (Remix),FALSE,2017,0,0.0758,93.984,-7.323,0.0114,0.443
Alicia Keys,Karma,FALSE,2003,50,0.0615,85.098,-7.324,0.409,0.316
Becky G,Shower,FALSE,2014,78,0.0487,119.987,-7.335,0.385,0.244
Madonna,Don't Tell Me,FALSE,2000,53,0.0594,99.965,-7.338,0.0502,0.679
Cardi B,Please Me,TRUE,2019,73,0.081,133.992,-7.343,0.264,0.779
The Fray,Never Say Never,FALSE,2009,67,0.0317,160.139,-7.355,0.428,0.475
Normani,Motivation,FALSE,2019,71,0.0984,170.918,-7.359,0.136,0.388
Juice WRLD,Robbery,TRUE,2019,53,0.0457,159.966,-7.36,0.000239,0.4
Ellie Goulding,Starry Eyed,FALSE,2010,54,0.0389,149.967,-7.371,0.00481,0.394
Dua Lipa,Hotter Than Hell,FALSE,2017,65,0.0908,110.127,-7.374,0.393,0.411
EO,German,FALSE,2018,67,0.0654,103.019,-7.38,0.0312,0.525
Ashley O,On A Roll,FALSE,2019,57,0.0906,125.011,-7.384,0.228,0.424
Kygo,Stole the Show,FALSE,2016,74,0.226,100.034,-7.388,0.0294,0.221
Jennifer Lopez,I'm Gonna Be Alright (feat. Nas),FALSE,2002,53,0.265,93.401,-7.392,0.421,0.779
Jeezy,Soul Survivor,TRUE,2005,55,0.0459,84.03,-7.401,0.0455,0.637
Jack Ü,Where Are Ü Now (with Justin Bieber),FALSE,2015,74,0.0567,139.432,-7.417,0.0709,0.467
Sam Sparro,Black & Gold - Radio Edit,FALSE,2008,53,0.0763,135.968,-7.421,0.16,0.617
Jordin Sparks,Battlefield,FALSE,2009,57,0.0339,144.953,-7.423,0.174,0.696
Pitbull,Timber (feat. Ke$ha),FALSE,2012,80,0.0981,129.992,-7.436,0.00411,0.289
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),TRUE,2014,55,0.0432,97.448,-7.436,0.167,0.416
Big Brovaz,Nu Flow,FALSE,2001,45,0.106,148.062,-7.442,0.252,0.519
Drake,In My Feelings,TRUE,2018,75,0.125,91.03,-7.442,0.0236,0.342
Justin Timberlake,Mirrors,FALSE,2013,78,0.0503,76.899,-7.444,0.162,0.427
Maroon 5,Payphone,TRUE,2012,82,0.0414,110.015,-7.445,0.309,0.161
Eminem,When I'm Gone,TRUE,2005,68,0.352,75.272,-7.448,0.0241,0.329
JLS,Beat Again - Radio Edit,FALSE,2009,0,0.0712,120.02,-7.448,0.285,0.867
Martin Garrix,In the Name of Love,FALSE,2016,76,0.0409,133.99,-7.448,0.0462,0.654
Migos,Bad and Boujee (feat. Lil Uzi Vert),TRUE,2017,72,0.244,127.079,-7.45,0.67,0.554
Black Eyed Peas,Let's Get It Started - Spike Mix,FALSE,2004,53,0.126,104.923,-7.462,0.08,0.208
Cher Lloyd,Want U Back,FALSE,2011,67,0.076,97.954,-7.471,0.0166,0.179
Madonna,American Pie,FALSE,2000,58,0.036,124.036,-7.48,0.348,0.591
Holly Valance,Kiss Kiss,FALSE,2002,54,0.125,97.036,-7.486,0.171,0.7
Offset,Clout (feat. Cardi B),TRUE,2019,68,0.0997,140.022,-7.495,0.00104,0.595
Craig David,7 Days,FALSE,2000,70,0.0487,83.014,-7.499,0.23,0.888
